,endoscopic,control,gastric,duodenal,bleeding,non,invasive,mechanical,ventilation,other,partial,resection,small,intestine,aorto,coronary,bypass,three,arteries,single,internal,mammary,artery,temporary,tracheostomy,open,replacement,aortic,valve,with,tissue,graft,interruption,the,vena,cava,venous,catheterization,not,elsewhere,classified,percutaneous,abdominal,drainage,hemodialysis,esophagogastroduodenoscopy,egd,closed,biopsy,endovascular,total,embolization,occlusion,head,neck,vessels,four,more,continuous,for,less,than,consecutive,hours,transluminal,angioplasty,ptca,endoscopy,mitral,insertion,endotracheal,tube,enteral,infusion,concentrated,nutritional,substances,reduction,fracture,fixation,femur,heart,valvuloplasty,without,one,excisional,debridement,wound,infection,burn,procedures,on,excision,destruction,lesion,brain,transfusion,packed,cells,right,hemicolectomy,implant,pulsation,balloon,colonoscopy,two,thoracentesis,incision,cerebral,meninges,central,catheter,placement,guidance,left,cardiac,renal,dialysis,transplant,liver,spinal,tap,arterial,implantation,automatic,cardioverter,defibrillator,system,aicd,diagnostic,ultrasound,peripheral,vascular,shunt,combined,vessel,s,arteriography,injection,thrombolytic,agent,approach
89,-0.428869,-0.20974562,0.04991336,-0.07775841,-0.07002952,0.23428687,0.3722306,-0.52423334,0.060470827,0.028099317,-0.0961154,-0.17915438,-0.23075742,-0.22333264,0.06924968,0.12692425,-0.10130378,-0.31358567,0.4414538,0.033158973,-0.36274946,0.113033995,0.4746,-0.0006260598,-0.31685546,-0.5079943,-0.13329212,-0.076924734,0.03798304,0.32764435,0.2812426,-0.2054936,-0.22508726,-0.09772035,-0.00038199307,0.2813918,0.040056847,0.2206233,0.025584888,-0.111483686,0.16242781,-0.053325888,-0.56363165,-0.02906414,-0.16064811,-0.1292316,-0.09400584,-0.37404674,0.15022288,-0.29632968,0.025498638,0.3915903,-0.03297655,-0.6327355,-0.7127479,-0.017100848,-0.28628197,-0.17852467,-0.0407521,0.05329519,-0.11135932,-0.048672237,-0.09937642,-0.12341059,-0.28345305,-0.023714744,-0.053793788,-0.3115576,-0.0270189,0.055602215,0.05515755,0.27541468,-0.06533574,0.15454328,-0.30271983,-0.44174093,0.09930671,-0.05146639,-0.3328359,0.003552739,-0.45346788,-0.4037595,0.113474086,0.09876542,-0.24239789,-0.34502175,-0.5802701,-0.5144006,-0.30324832,-0.4749465,-0.019155374,-0.3190309,-0.41188702,-0.4560099,0.057817154,-0.15682395,-0.16800661,-0.32970238,0.12297133,-0.4827951,-0.045363393,-0.0977358,-0.24980539,-0.2077852,-0.25987285,-0.26555228,-0.09036041,-0.30936477,0.066376984,-0.31179222,-0.5194483,0.05510445,-0.08515478,-0.19105168,-0.36821544,-0.023495486,-0.014133836,-0.06370443,-0.21655953,-0.0833071,-0.6135297,-0.4040874,-0.15735315,0.089163736,-0.16429345,-0.11443693,0.16246866,0.109516025,0.14910382,-0.0651441,-0.028504513,-0.3041281,-0.24155161,0.0006437627,-0.16311629,-0.043754574,0.19499415,0.37289444,0.13463025,0.0294984,0.30201256,-0.3532801
90,0.030397719,0.25120762,-0.08314327,0.09239009,0.0351887,0.22285086,-0.034540493,-0.02368411,-0.46329483,0.36103055,0.2568367,-0.31345606,-0.06825143,0.0050445716,0.22005455,-0.054845583,-0.12814902,0.36005926,0.35522044,0.31696194,0.28966087,-0.018188711,0.01610421,-0.26550996,-0.57119423,0.23168889,0.18638062,0.15040521,-0.0018101278,0.10991051,0.111208536,0.06648232,-0.12154382,-0.06366188,-1.0262743,-1.0665234,-0.60535175,-0.3552964,-0.17471427,-0.06648404,0.16796114,0.004952395,-0.2593574,-0.13400911,-0.76638985,-0.38452947,0.023169488,0.10900267,0.2547047,-0.11981696,0.25292274,-0.07023985,0.05929499,-0.61017895,-0.7074918,0.17127588,0.36232173,0.14975081,-0.18246081,0.17714064,-0.12520552,-0.022243895,0.018673772,0.020469459,-0.18593876,-0.124822885,0.041004796,-0.06282866,-0.11458927,-0.051224913,-0.35937715,-0.09845307,0.037136737,0.029212888,0.11205169,-0.022880029,0.2641082,0.10627374,0.2738597,0.40743893,-0.36955228,-0.16716978,-0.32738882,-0.09146467,0.11591184,-0.113367386,0.22191827,0.08639734,0.32637405,-0.053842604,0.17505735,0.19846086,0.09593755,0.469261,0.41244203,-0.2847872,-0.3583034,-0.366601,-0.06819805,-0.30641276,-0.51358396,0.18349294,-0.11436029,-0.27471596,-0.4656348,0.2908598,-0.4475922,-0.009620482,0.16940069,0.06910868,-0.11239416,-0.42547652,-0.27134904,-0.06076898,-0.2155391,-0.19762139,0.04536236,-0.41021717,-0.014396845,-0.15124117,-0.15294729,0.21896483,-0.15167493,0.25930473,0.21754424,-0.43856248,-0.25677416,0.35866427,0.18701917,-0.018791607,-0.21008174,-0.22928405,0.08506496,-0.10560832,0.07448785,0.15210785,0.06994887,0.14088923,0.47371235,-0.041020587,-0.097007036,-0.024854997
91,0.5263858,0.28457692,-0.49237838,-0.69645476,0.296099,0.032703824,0.18457556,0.00023136794,0.1202799,0.37205464,0.5422302,0.18306048,0.047437955,-0.30491954,0.27287304,0.1830768,0.36590135,0.28947583,0.15161459,0.23935838,0.25054,-0.2418876,0.36246926,0.61036164,0.16409355,0.0018353238,0.485463,-0.10152296,-0.19908117,0.14658786,0.071140796,0.4640238,0.18318129,0.25055313,0.23378992,0.023106333,-0.041712742,0.47791615,0.02406123,0.2908331,0.38279644,0.43577644,0.17284209,0.38138136,0.3198064,-0.090079784,0.12077721,0.087347895,-0.20414197,0.23925965,0.21074682,0.18067375,0.7188312,0.5996443,0.37305674,0.30780563,0.24687244,0.4014374,0.65399146,0.2215435,0.22104631,0.12960878,0.30311462,0.43033376,0.83353376,0.47418433,0.0470175,0.6109668,0.04028908,0.07219628,0.048746962,0.08756827,0.13694309,0.14536422,0.33333686,0.33195674,0.3932945,0.1780119,0.19991873,0.891216,0.08658995,-0.1441149,0.024931394,-0.0736764,0.24716975,-0.20370801,0.4705462,0.1421372,-0.11827352,0.42267236,0.49986812,0.128144,-0.032490112,0.54491913,0.3613878,-0.18962361,0.11463098,0.23015651,0.4276907,0.55044484,-0.13358918,0.6744042,0.4962621,0.31411633,0.25598636,0.3160119,-0.0775517,0.124275856,0.12615164,0.22417276,0.4625056,0.21532924,0.37119693,1.0518965,0.67198396,0.03670351,0.41289103,0.268233,0.4900353,-0.3684209,0.4248127,0.12790231,-0.0055000195,0.29995224,0.3068965,0.21294683,0.14734699,0.44823322,-0.2704883,0.16770211,0.57130414,0.15372859,0.27068996,-0.54237294,0.24728647,0.32092994,-0.041545764,0.34089732,-0.13510603,0.22633003,0.27571043,0.2886154
92,-0.15577303,-0.1654731,0.092438295,-0.3601015,-0.35392374,0.22610049,0.3097611,0.29415292,-0.06435113,0.116605386,0.09147005,0.09948676,0.22635771,0.106862925,0.050719354,-0.42779887,-0.13688664,0.14297384,-0.25702652,-0.009111172,0.048365824,-0.029325768,-0.55358493,0.0069129574,0.35940588,0.2676001,0.21732603,-0.20978367,-0.11230746,0.15195483,0.294042,-0.34464785,-0.3803876,0.038642753,-0.29817587,-0.12641458,-0.48711362,-0.15526426,-0.16854343,0.11090563,0.34905753,0.42819303,-0.33077508,0.025515009,-0.25028852,0.19810486,-0.0024863342,0.2715457,-0.059955724,0.017452754,0.006528627,-0.21542901,-0.02984086,-0.08602091,-0.13291128,-0.3300751,0.23502406,0.26464057,0.1339918,0.04278596,0.12806986,0.24276774,0.46659428,-0.0900364,-0.042990047,0.07781845,0.0071740653,-0.2639044,-0.3963395,0.45289415,0.17974189,0.22030151,0.1268457,0.16904661,-0.15122852,0.040890247,-0.34566134,-0.26618943,0.14194846,0.3499889,0.18261512,-0.094974376,0.25726092,0.093726695,-0.026540877,0.14980607,0.5885175,0.10663459,0.1564026,0.1739769,0.24785395,0.20849009,0.46404627,0.024389673,-0.27499446,0.119748324,-0.32894024,-0.31123912,-0.19374195,-0.53790456,-0.106155924,0.23209722,-0.5139904,0.01700763,-0.23013468,0.018997619,0.30375016,-0.031944294,-0.2244354,-0.27800283,-0.0056751096,-0.051607274,0.40896034,0.053133808,-0.43646434,-0.0043437555,-0.2959528,-0.40280792,-0.3448394,-0.08670422,-0.21681075,-0.20120841,-0.3456377,0.4892829,-0.3238425,-0.024729196,-0.04548639,0.124244474,-0.2562674,0.18395884,0.038780447,-0.3299118,0.14749087,-0.2646551,0.4587424,-0.38520655,-0.022843763,0.0003570893,0.3463351,0.06433304,0.16431397,0.5571765
93,-0.06308992,-0.16257063,-0.13997413,-0.07565375,-0.19178197,0.09794769,-0.21345742,-0.3071528,-0.2900707,0.03379039,-0.4031699,0.01631654,0.043666907,-0.5491445,-0.13159941,-0.39851758,-0.31482783,-0.003775117,-0.31983584,-0.011933283,0.13163789,-0.6197569,-0.25447762,-0.23330007,0.004721869,-0.088684216,-0.104431376,-0.15078162,-0.33751068,0.13495402,0.022378536,-0.24556482,-0.42131796,-0.22090825,-0.26344848,-0.34792575,0.03803352,0.21357788,-0.2867277,-0.29965767,-0.2538634,0.07538771,-0.318555,-0.058117848,0.12854531,0.14731258,-0.14468049,-0.41882825,-0.08289438,0.28688234,0.22976185,-0.00042632734,-0.5640914,-0.16791077,-0.06879857,-0.30198523,0.015102852,-0.121960916,0.1653284,0.094631866,-0.37358516,-0.35442445,0.17358209,0.520632,-0.37500525,-0.29548037,-0.06694937,0.06833729,-0.45221898,-0.11012346,0.44188595,-0.004285057,-0.09740291,-0.09970658,0.055513572,-0.37602136,0.078692235,-0.2794801,-0.3429529,-0.41133365,-0.19854091,-0.39197573,-0.20979032,0.08753508,-0.16054809,-0.24495566,-0.11122618,-0.2185226,-0.22709529,-0.05763127,0.21666685,-0.3158108,-0.22446182,-0.30470058,-0.44599932,-0.22345042,0.19170508,0.25052354,0.0034316706,-0.4951742,-0.10397549,-0.16490623,-0.37612307,0.11067731,-0.045407962,0.09137231,0.1036111,-0.3384434,-0.41487247,-0.4784927,-0.069684125,0.3624285,-0.06918365,-0.12488579,-0.59104943,0.12578933,-0.199424,0.19324757,0.15421519,-0.0061748624,-0.08968105,0.04279046,0.046238597,-0.2696065,0.4524377,0.29849425,0.384293,-0.25682068,-0.08828232,0.2683281,-0.22350767,-0.082972676,0.23170373,0.14643042,0.07137341,-0.263031,-0.18512943,-0.18509176,-0.40137917,0.2315989,-0.3056067,-0.10377529
94,-0.10200974,0.2752509,0.4906932,-0.0015513642,-0.19078873,0.38943863,0.053774927,-0.0814604,0.23341484,-0.081392825,-0.1333565,-0.4374638,0.20627451,0.2184132,-0.15059975,-0.23895544,-0.12654188,-0.17517054,-0.33518562,0.15439612,0.24339151,0.25663942,-0.31977206,0.30119103,-0.014370542,-0.33940372,0.028812796,-0.5835344,-0.17303695,0.07406326,-0.054637432,-0.17983143,-0.22466469,0.15430038,-0.35824853,-0.22702537,-0.22190216,-0.3108363,0.1075555,-0.4064671,0.18205978,-0.10538408,-0.5392496,0.03158642,0.027993804,-0.11328694,0.09076855,-0.158111,0.29565585,-0.7356243,0.19599213,-0.29746962,0.1690885,-0.45461974,-0.5240959,-0.3184811,-0.06904537,0.1803255,-0.22703896,-0.24862492,0.11056557,0.22169863,0.04319719,0.17483564,-0.37475643,-0.6745556,0.056346454,0.28621185,-0.35010305,0.1618403,-0.041393276,0.4897801,0.24770902,-0.010936523,0.32912838,0.049165376,-0.163399,0.2107572,-0.55292267,-0.09675903,-0.22524439,-0.40466607,-0.6351229,0.08927183,-0.04144514,-0.19084226,-0.10520299,-0.36388174,3.0808642e-05,-0.099479,-0.18588041,0.11836922,-0.3797986,0.09170729,-0.013902907,0.02406404,-0.37014338,-0.03068379,0.32609877,-0.011923592,-0.1187637,-0.1680023,0.08900704,-0.13348852,0.29872212,-0.33231384,0.031881787,-0.019066786,-0.17490506,-0.13745347,0.031177422,0.14763077,0.22746609,0.29070202,-0.08051554,-0.36468506,-0.30117464,0.15079133,-0.24412608,-0.11394928,-0.14818516,0.3398989,-0.56245035,-0.28442505,0.1547463,-0.073019624,-0.19893463,0.14197224,0.3802394,-0.12711397,-0.13889393,0.044245046,-0.5129866,0.13368218,-0.11597353,-0.2444018,0.3784255,-0.109266214,0.53677416,-0.5304122,0.0071272403,0.052842867
95,-0.0053177383,-0.12729155,0.20788002,0.060619768,0.15440308,0.15749454,-0.3273939,-0.02543006,-0.0034275188,0.24048199,0.19704652,0.35638452,0.2638173,-0.09199017,0.21591881,-0.25863507,-0.18710484,0.56379306,-0.48438844,0.06961906,-0.07838583,-0.23014018,-0.349501,0.40008134,0.5109269,0.305935,-0.10046014,-0.6133609,-0.051776107,0.27258286,0.0155692445,0.274169,-0.031891935,0.15195298,-0.43142894,-0.22078767,-0.15040378,-0.0976299,0.22117211,0.08745161,0.69093335,0.027622482,-0.21063972,0.39954504,0.52002907,-0.1346286,0.08965866,0.34400383,0.27376205,-0.46151388,-0.23580582,0.2000347,-0.09180098,0.2787539,0.3239646,-0.3307627,0.54379976,0.35433584,0.19257681,-0.023188328,0.20783085,0.17948797,0.6229348,0.013180966,-0.6848864,-0.32499543,0.078382015,-0.09911664,-0.40719938,0.0030922818,0.29824552,0.19747765,0.28896832,0.051679246,0.5024776,0.02383606,0.25183362,0.44610012,0.39285955,0.21396695,0.0955399,0.06487125,-0.30843356,0.21126854,0.28041637,-0.03841424,0.5325902,0.22999536,0.12445893,0.32742178,-0.011540165,0.27173987,0.21489471,0.14463288,0.22895008,0.4757487,0.10142713,0.6131818,-0.008848431,0.03595932,0.3396637,0.6568651,0.011387267,-0.025188074,0.23100054,0.44203538,-0.041257698,0.10392155,-0.010361354,-0.043304168,0.06036018,0.19599555,0.21020354,0.0571593,0.07205325,0.137932,0.051646493,0.23046683,0.09106202,0.023548828,0.20745376,0.3803175,-0.17596494,0.109500274,-0.041810308,0.251687,0.71021616,-0.21632333,0.18692106,0.17548333,-0.30207825,-0.26997352,0.19189681,0.48217663,0.102583036,0.04456989,0.55805486,-0.32803133,0.17631394,-0.1455136,0.404451,-0.09752542
96,0.13670956,0.2514363,0.1780306,0.37640154,-0.13684304,0.2534564,-0.09310236,-0.20569438,0.023639018,0.37261206,-0.11767137,-0.4243509,-0.38223448,0.25741628,-0.17129019,0.005257365,-0.18532448,0.40474698,-0.14768949,0.06258846,0.10459102,0.378653,0.22789735,-0.122313015,0.010136359,0.11563464,0.01803784,0.49236408,-0.016043592,0.16076882,0.01806805,-0.19246209,-0.12262645,0.30970335,0.1798652,0.086520344,0.29599515,-0.056635045,0.39761224,0.19316228,0.012879388,0.09368907,0.23601471,0.08497839,0.33852276,-0.22765706,0.00557453,0.09258833,-0.24025264,-0.07985049,-0.10644009,-0.26126635,-0.16753744,0.41294393,0.37174445,-0.16504376,0.39865243,-0.09362181,-0.051447522,0.13420416,-0.06549456,0.09545253,0.26433897,0.10812559,-0.13506326,-0.15118134,0.027029589,-0.30616072,0.11825825,-0.30167505,0.4627687,-0.1315021,0.2961237,0.09492603,-0.1986959,0.3324104,-0.07385243,-0.215097,0.122770794,0.021109827,0.43299088,0.29798606,-0.124471225,0.5122771,0.22990972,0.18709399,-0.5589678,0.23601499,0.24496812,0.44548988,-0.12208931,0.2655378,-0.2664638,0.20725489,-0.10231941,0.7114528,0.14488834,-0.26923835,-0.14402682,-0.23043643,-0.26930434,-0.16982238,-0.2811916,-0.09600217,-0.21510708,0.42449272,-0.17671376,-0.023193425,0.33441317,0.11816973,0.44928572,0.1677526,-0.42336634,-0.18179917,-0.0384727,0.6097442,0.5102075,0.25259635,0.27046192,0.58709383,0.74770504,-0.0037180106,0.3467855,-0.28501543,0.29763567,0.18906231,-0.028330825,0.50006026,0.16124256,-0.043241955,-0.17904359,0.29195783,0.34455803,0.23109174,0.12247165,0.22724552,-0.2106888,0.12714367,0.2354949,-0.24747701,0.19773768,0.047286965
97,-0.024131043,0.577279,0.26621807,0.30638158,0.029415654,-0.23240517,0.16118976,0.12453628,0.4899693,0.17298613,0.027520334,-0.19227272,0.35669532,-0.03963306,-0.17022043,0.14484972,-0.13713403,0.051329553,-0.03730491,0.09121304,0.00016158746,-0.15060623,-0.11243951,0.18278268,0.1531341,0.34205574,-0.011008141,-0.1464099,-0.13005556,0.22226647,-0.48504534,-0.20812573,0.016963577,0.25743964,-0.21204549,-0.121370584,-0.105526485,0.22620824,0.33964935,-0.053103328,-0.03261745,-0.2586392,-0.2971644,0.3735991,0.22185172,-0.041231446,0.041486423,0.19799161,-0.06590852,-0.20621522,-0.07021073,-0.21418366,0.4743013,0.16585463,0.17635019,0.09138475,0.051285338,0.247205,0.3529708,0.043532982,0.21980073,0.6066158,-0.19292933,0.15536036,-0.035807736,0.14851126,0.09136022,0.50929844,-0.038098633,0.15087163,0.57545143,0.3751211,0.1883101,0.29474923,-0.20429833,-0.11875327,-0.0124911545,0.24582714,0.2119805,0.28269202,-0.012801543,0.03896249,-0.06998178,0.14668326,0.20904031,-0.31459895,-0.31952724,-0.03781242,0.048792053,-0.044180032,0.15057026,0.30466563,-0.5517702,-0.1779822,-0.40813792,-0.48429647,0.008807582,-0.18013065,-0.18988067,-0.02951209,-0.33064586,0.23888625,0.52077043,0.31250393,0.18122573,0.2054496,-0.06628946,-0.1057068,-0.09859435,-0.5918337,-0.13132463,0.3661991,0.3840445,0.37021956,0.010056864,0.039610233,0.14932233,0.39535725,0.16648678,-0.3254399,0.1267158,-0.026935773,-0.06655303,-0.024451423,0.19564386,-0.37737155,-0.29197124,0.26025367,0.28207618,0.14858948,0.11934097,-0.23867318,0.017366858,0.21341535,0.1494246,0.17197625,0.5204616,0.036705095,-0.17985477,0.15812424,-0.028864274,-0.31244203
98,-0.020059561,0.059702393,-0.2735815,-0.17347908,-0.012996152,-0.14159024,-0.2748628,0.455075,0.275686,0.11641224,0.34143135,0.2286081,0.016170416,0.08310486,0.4771683,0.45446923,0.7192803,0.2356386,0.8943885,0.055856917,0.22840963,0.26300493,0.6037265,0.23786426,0.38194472,-0.068563916,0.338026,0.16966474,0.5598755,0.044380467,0.16499154,0.19099781,0.008682393,-0.037101172,0.2215916,0.5872495,0.23551321,0.722029,0.07056233,0.28794295,-0.20776136,0.23747754,-0.24470809,0.76898074,0.63047093,-0.5846525,0.10843404,0.35315707,-0.006852633,0.43015257,0.55156565,0.47362137,0.5199168,0.0025774802,0.18938376,0.53600377,0.26980174,0.3612212,-0.084087946,0.033392463,0.3691946,-0.09405896,0.5430032,0.6338859,0.79598814,0.82512105,0.05949475,-0.24279483,0.41611955,0.15777627,0.17335524,0.17985615,0.25954336,0.29229343,0.07926734,0.31441137,-0.043739833,0.18434788,0.29853842,0.2153129,0.46741757,-0.16131487,1.0570819,-0.004403993,0.44926912,0.25277457,0.45305023,0.33777738,0.0009953466,0.55059373,0.20096232,-0.0620104,0.4426256,0.2292481,0.115584105,-0.1158596,-0.27894634,-0.03443015,-0.18329546,0.3784227,0.2536394,0.18099378,0.35340795,0.6469925,-0.54980254,0.15669465,0.12057188,0.3586292,-0.047286343,-0.43093544,-0.009762359,0.56166214,0.2934115,-0.0091718165,0.49449855,-0.23375879,0.21317789,0.6352883,0.38139048,0.050216533,-0.2863082,0.25607884,0.15096253,0.16547933,0.17428224,-0.010966083,0.13890179,-0.025360206,0.10722227,-0.2521954,0.48449516,-0.17476715,0.3303844,0.46936935,-0.07543485,0.48778936,0.20478399,0.55015886,0.20131089,0.4470118,-0.12432022,-0.050861266
99,0.24105996,0.11620629,-0.14378497,0.26593608,-0.14239846,0.062987596,0.24772772,-0.034555852,-0.10230759,0.09377046,-0.07619272,-0.3168151,-0.23676986,0.04836396,0.03630763,-0.16940068,-0.32220897,0.05788899,0.09925233,-0.18200867,0.6143138,0.065159254,0.022953974,-0.14905971,-0.5983497,0.0649489,0.05915772,0.009661643,-0.05295788,0.2101568,0.10449479,-0.13855098,0.14986718,0.15109819,0.27647558,0.08871417,0.26616275,0.014629301,0.05253775,-0.077618435,0.08330885,-0.098893955,0.015410266,0.41024217,-0.17499042,-0.10123761,-0.062225252,-0.29984176,-0.03860472,-0.077821426,-0.2756183,0.30868265,0.23811972,-0.049598295,0.058398373,0.22692864,0.0070332065,0.14273165,0.258608,0.10688363,0.13369727,-0.13196573,-0.26625904,-0.16673958,0.14148466,-0.2640663,-0.027680075,0.0155224735,-0.21260744,0.1067934,-0.17857409,-0.06285607,-0.03485976,0.12510474,0.08385068,0.13868809,0.27153227,-0.24453415,-0.09216481,0.25498375,0.23821756,-0.14300346,-0.29239792,0.23485376,0.07302602,-0.25979623,0.061392933,-0.06349513,-0.25014788,-0.6646063,-0.39745826,-0.14937833,0.07505532,0.014446425,0.06884906,0.28408018,-0.31793934,0.17037876,-0.018370561,0.05754373,-0.5971698,-0.15128858,0.9181045,0.03676078,-0.09205039,0.12826216,0.0114609115,-0.5203481,0.6940763,0.8347577,0.121031575,0.16078563,-0.11779905,-0.069149405,-0.024601428,-0.39202273,0.13532627,-0.025426839,-0.51283705,-0.2674576,0.46252796,0.30003992,0.44165808,-0.3559312,0.14058487,-0.31590322,-0.39722833,0.15757708,0.0438764,0.35469326,0.45496798,-0.046449784,0.13186625,0.1582449,-0.044629417,0.43623713,-0.077896915,0.471967,0.106903255,0.44507635,0.5861954,-0.10770934
100,0.2413076,0.16210268,0.5502077,0.32948813,0.55529714,0.6478237,0.71790546,0.6464373,0.47566515,0.45028687,0.19771202,0.16442704,0.49048424,0.41841444,0.23812439,0.7468423,0.40175888,0.40541738,0.19986226,0.060402162,0.49508402,0.57628316,0.4397249,0.3278683,0.13153169,0.22998808,-0.24517395,-0.12175678,-0.23529923,0.18458836,0.094207555,-0.13807337,-0.012751167,0.37817848,0.24500965,0.39856026,0.42805403,0.22261333,0.40880623,0.60347235,0.14623739,0.6884239,0.17295656,0.4834023,0.15187417,0.29233852,0.15828042,0.22724305,-0.049627136,0.376827,0.50680983,0.41734383,0.24657233,0.5501591,0.2838853,0.08997795,0.3786244,-0.063404456,0.11626934,0.21486121,0.25886357,0.09543969,0.17411532,0.31664434,0.5561067,0.630792,0.086523,0.23189048,0.05460118,0.1735828,0.07196532,-0.1734622,0.086800516,0.10485056,-0.1011731,0.4681241,0.78251415,0.58330786,0.3537341,0.5474374,0.40746167,0.35632432,-0.07674167,0.24707536,0.06711035,0.08492426,0.22828196,0.20740838,0.37580112,0.7278481,0.5622997,0.22704788,0.07554189,0.28799546,0.6115096,0.484142,0.54739535,-0.051143657,0.24612951,0.35586762,0.022835337,-0.19057989,0.42792737,0.19255006,0.16174576,0.44960248,0.5317264,0.1738307,0.630329,0.03099189,0.57619494,0.09390756,0.07740477,-0.21720298,0.33509186,0.25490484,0.338839,0.15575832,-0.09464502,0.50359005,0.58569926,0.32275996,0.5875518,-0.19039012,0.24705848,-0.17145853,0.1069485,0.81089133,0.36740184,0.56769496,0.2972856,0.78413165,0.112686194,0.37151253,0.031112703,0.027120989,0.48612693,0.60842985,-0.18954761,0.5070961,0.28595054,0.7484823
101,0.29365274,-0.010447992,0.417173,0.2527646,-0.047036003,-0.061465293,0.006985205,0.19169693,0.12092145,-0.15653431,-0.18494856,0.29145992,0.029829325,0.6550435,0.2248631,-0.19033529,-0.0021991164,0.08097894,0.15587243,0.23733895,0.17832048,0.20143339,0.24180312,0.25870785,0.57544994,0.17739342,0.039445702,0.4472721,0.6061393,-0.03116449,0.38454825,0.3090912,-0.3051035,0.055083442,0.5449547,0.47314686,0.12608753,0.22782987,-0.006527159,-0.20330879,0.28151482,-0.031197945,0.5855057,-0.058119927,-0.020339776,0.19555071,0.03951365,0.34030518,-0.044766255,-0.008943686,-0.2902861,-0.38332292,0.10614167,0.20802654,0.6432315,0.0037267846,0.04494966,-0.05191288,-0.06175343,0.13746831,0.015503036,-0.011271996,-0.2662526,-0.12565057,-0.24258009,-0.083847515,0.105563164,0.05769977,0.82625073,0.016664885,0.73594886,0.6681544,0.6052829,-0.1457317,0.14038812,0.36773464,0.25332278,-0.20589678,0.30041158,0.3828134,0.88528425,0.10411423,0.5495903,0.14712648,0.028249633,0.2918753,0.2909163,0.3578681,0.0641634,0.48675546,0.5233198,-0.085712895,0.030455776,-0.18622915,0.17390108,0.5144875,-0.12159815,0.13937654,-0.0046655266,0.43316817,0.5418532,0.33616334,0.30060664,0.19432494,0.64436704,0.2495753,0.0064687454,0.4492643,0.23482119,0.30182418,-0.42616123,-0.08115364,0.05041654,-0.21564026,0.62189806,0.20777269,0.027617933,0.12017668,0.21550378,0.35704905,0.40580162,0.3415543,0.0151103465,-0.11263784,0.30446187,0.06724905,0.011893319,-0.29738057,0.07565892,0.36795336,-0.3146842,-0.2508343,-0.03739896,-0.2733089,0.24206221,-0.05511074,0.11670806,-0.13736472,0.037157852,0.08064088,0.17409399,0.15149646
102,-0.29714197,-0.08381608,-0.0971983,-0.10102075,-0.25390765,0.08687672,0.17149557,-0.08931998,-0.56899244,0.10691081,0.1145836,-0.35701403,-0.1533818,0.11259716,0.12230975,0.29349315,0.11054072,-0.011894852,0.81522715,0.21045509,-0.23681022,-0.077998124,0.6814567,-0.21266347,-0.51048297,-0.023176495,-0.23319845,0.2480245,0.3697991,0.0028070484,0.27133265,-0.1340385,-0.16644911,0.024718743,0.20097902,0.4162382,0.3701697,0.09821633,0.0540896,0.3958054,0.3550172,-0.11518244,0.6365788,0.036317043,-0.38589114,-0.051952243,0.058815055,0.21344621,-0.17816232,0.0930227,0.005063403,-0.22809523,-0.13026926,0.16860494,0.6201523,0.49091142,-0.034158472,-0.100725725,-0.32007498,-0.05785556,-0.3663956,-0.5226638,-0.007938037,0.43958187,0.5104361,0.4359748,0.06002815,-0.15900081,0.4101682,-0.15475139,-0.42262995,-0.42487055,-0.8632731,-0.39839253,-0.010697178,-0.62600046,-0.24710298,0.1567678,0.6549327,-0.061644446,0.24674834,0.005919174,0.11653147,-0.010294704,0.006058596,-0.2040784,0.33380905,0.34708023,0.026586954,-0.13305216,0.05460112,-0.089182615,-0.06180715,0.31811094,-0.10388682,0.005904824,-0.8335736,-0.41556418,0.093559265,0.30734947,0.08924814,0.10262949,0.055787433,-0.023019671,-0.031128794,0.034053363,-0.34289208,0.3217296,-0.17355092,0.2936168,0.32334763,0.10008473,-0.18034245,0.11268336,0.27152365,-0.12128222,0.060474925,-0.41262314,0.08102943,-0.14543182,-0.06435316,-0.33025783,0.23065725,-0.031650722,-0.4619981,-0.23011164,-0.2177329,0.2663503,-0.2114359,0.033976097,0.19682808,0.5379932,0.451912,-0.28139165,0.008463218,0.3924758,0.4978778,0.45870286,0.0040529002,0.11376275,0.120465666,-0.15897904
