,diabetes,with,ketoacidosis,type,i,juvenile,uncontrolled,coronary,atherosclerosis,native,artery,pneumonitis,due,to,inhalation,food,vomitus,aortic,valve,disorders,other,pulmonary,embolism,infarction,thoracic,aneurysm,without,mention,rupture,congestive,heart,failure,unspecified,subarachnoid,hemorrhage,acute,on,chronic,diastolic,alcohol,withdrawal,septicemia,myocardial,anterior,wall,initial,episode,care,atrial,fibrillation,subendocardial,pancreatitis,gastrointestinal,tract,cirrhosis,liver,respiratory,alcoholic,streptococcal,inferior,intracerebral,obstructive,bronchitis,exacerbation,diverticulosis,colon,mitral,malignant,neoplasm,upper,lobe,bronchus,lung,subdural,pneumonia,organism,duodenal,ulcer,obstruction,methicillin,susceptible,staphylococcus,aureus,paroxysmal,ventricular,tachycardia,cerebral,escherichia,coli,e,secondary,brain,spinal,cord,kidney,following,injury,open,intracranial,wound,no,loss,consciousness,human,immunodeficiency,virus,hiv,disease,state,complicating,a,procedure,dissection,aorta,postoperative,infection,systolic,inflammatory,reaction,vascular,device,implant,graft,gram,negative,organisms,occlusion,stenosis,carotid,nonruptured,single,liveborn,born,in,hospital,delivered,cesarean,section,abdominal
101,-0.1929376,-0.03116449,0.07941857,-0.1849901,0.27019355,0.19021632,-0.35908657,-0.19033529,0.2641479,0.10351135,0.24180312,0.35216063,0.2661858,-0.08926003,0.27766457,0.039190523,0.33257085,0.4472721,0.6061393,-0.117663674,-0.15653431,0.10314971,-0.090339385,0.033383977,0.7171704,0.36136058,0.14712648,-0.06991609,0.23166445,-0.12432788,0.10411423,-0.077375375,0.25776586,0.2111091,-0.014527225,0.16913395,-0.085712895,0.22143407,0.77601933,0.09667091,-0.09358295,0.026960587,0.323849,0.5231965,0.60282224,-0.070449755,0.027544897,0.23840429,0.47364336,0.20672783,0.5931809,0.14656802,-0.015620549,-0.06633214,-0.06070518,0.35704905,-0.06780157,-0.02004143,0.038838696,0.49361914,-0.24369438,-0.5556519,0.37081784,0.007884987,0.25403804,0.4995043,0.82625073,-0.43083513,0.25530106,0.3288574,0.6688915,0.99445796,0.36962485,0.38136128,0.33672658,0.015101713,0.2527646,0.1039503,0.11151058,-0.14463891,-0.16679862,0.03337702,0.08598673,-0.1096572,0.44864818,-0.06593393,0.23482119,-0.20916577,0.07450674,-0.131987,0.02982458,0.5144875,0.40580162,0.58217865,0.2886553,0.36382735,0.25830838,0.17739342,-0.06506667,0.3578681,-0.12977824,-0.28892586,0.50794494,-0.3548026,-0.31953534,-0.42235693,-0.31299463,-0.10361826,0.2535791,0.42874724,0.03234388,0.49640527,0.06006591,0.5842834,0.3615578,0.0641634,0.51187927,0.14680931,-0.055313095,-0.03739896,0.2906934,0.33616334,0.3090912,-0.25974047,0.01962497,-0.14733952,0.10614167,0.4414552,0.22536737,0.2680916,0.23733895,-0.17716663,-0.23082174,-0.22121891,-0.088156104,-0.42445803,0.16796137,-0.0038069338,0.5855057
102,0.18238533,0.0028070484,-0.16660325,0.41415286,0.28401947,0.10409797,0.16586608,0.29349315,0.100335725,0.12310348,0.6814567,0.1790713,0.03522675,-0.014777745,-0.3649759,-0.26923844,-0.053645603,0.2480245,0.3697991,-0.122981764,0.10691081,0.36052307,0.13308847,-0.0928751,0.086025536,0.098212264,-0.010294704,0.03289493,0.28649095,-0.16080147,0.005919174,0.23969813,0.12987252,-0.20377058,-0.31637564,-0.19546372,-0.089182615,-0.047886502,0.04342623,-0.88097346,-0.5511376,-0.04447025,0.2198996,0.33986616,0.19529879,0.060907487,0.01693386,0.17917268,0.14143693,-0.15451796,-0.0021224897,-0.16425179,0.16806334,0.30467054,-0.48220247,-0.14543182,-0.16460824,-0.5670243,-0.4625551,0.23332246,0.053579554,0.3952652,0.1728431,0.25091597,0.09205622,0.11978986,0.4101682,0.05415905,-0.10910897,0.15146779,0.3368135,0.50895566,0.23993036,-0.11878349,0.092226095,-0.19031905,-0.10102075,0.07854623,-0.021929583,0.2944318,0.15425447,0.17191358,0.6400774,-0.18641724,0.106917076,-0.07541309,-0.17355092,0.24083927,0.104256384,0.052130826,0.24634854,0.005904824,-0.06435316,-0.019224972,0.18193252,0.21600316,-0.07443537,-0.023176495,-0.015622749,0.34708023,-0.10097681,0.2274325,-0.61461854,0.0725386,-0.1183708,-0.56194305,0.02306358,-0.079864286,0.2637193,0.23613039,-0.14565696,-0.14843747,0.14420345,0.32792687,-0.32800195,0.026586954,0.1354046,0.40422818,0.0023399568,0.451912,-0.03172235,0.10262949,-0.1340385,-0.14192306,-0.045008242,-0.048639715,-0.13026926,-0.16731617,0.12548605,0.25737008,0.21045509,-0.3899642,-0.02111525,0.25953916,0.20992872,-0.27015817,-0.14263517,0.04423309,0.6365788
103,-0.055391368,-0.18326925,-0.36488616,0.1391693,-0.43543962,-0.19535127,-0.18401624,-0.10749423,0.08624459,-0.024400525,-0.35956064,0.29882845,-0.30342293,-0.39498502,0.3406063,0.088666424,0.13116732,-0.06617768,-0.37424758,-0.5827058,0.057938635,0.047714066,-0.32072806,-0.5898252,0.17839819,-0.3410818,-0.49739566,-0.14820713,0.14677973,0.03396965,-0.056955025,-0.23450269,-0.21958636,-0.115068085,0.24941444,-0.2757237,-0.18849799,-0.12962735,-0.5255235,0.10421654,-0.35831976,-0.20854476,-0.3635399,-0.43312043,0.073510304,-0.3467706,-0.3853409,-0.39030784,-0.35690886,-0.44329023,-0.470988,-0.27285594,-0.0071648373,-0.29539585,-0.39710584,0.031344116,0.1679961,0.05588248,-0.31619388,-0.6315774,-0.132557,-0.018726155,-0.03592978,-0.13910456,-0.28847262,-0.32434916,-0.2804566,-0.43725756,-0.6430645,-0.10739923,-0.36003056,0.30842513,0.14277676,-0.034749433,0.084968634,-0.2617711,0.17421237,-0.07987473,-0.060502496,-0.78935874,-0.29023567,-0.30496594,-0.29459378,-0.5376528,-0.17413418,-0.19774747,-0.18580443,-0.5795767,-0.8413363,-0.28104585,-0.061764386,-0.2514755,-0.11544299,-0.10946236,-0.2133517,-0.22010316,-0.073267214,-0.3569334,-0.16944198,0.080837086,-0.1400701,-0.7040753,-0.38961244,-0.08402593,-0.22003762,-0.23906192,-0.28800043,-0.44135645,-0.23038127,0.002952643,0.080322474,-0.25002903,-0.1770709,-0.21602441,-0.36048967,-0.12327616,-0.24577078,0.1763306,-0.20221971,-0.11761432,-0.06211879,0.2513745,-0.64245063,0.23952563,-0.6204794,-0.5995323,-0.15157531,-0.3977241,-0.05417821,-0.34619045,-0.038124565,-0.67466027,-0.3169958,-0.116047256,-0.56308454,0.22189014,0.109499246,0.09193427,-0.17361143
104,0.05932684,0.11462301,-0.41029772,0.040449202,0.041533317,0.41131005,-0.4327314,-0.0057357615,-0.083290085,0.3140257,0.18943934,0.024865389,-0.12462291,0.38012004,-0.018291201,-0.076494165,0.41755787,0.027629226,0.25632867,0.52213687,0.06091806,0.0721788,-0.07354783,0.23952483,0.51883185,0.2666901,0.16748698,-0.5626582,-0.118426114,-0.032185853,0.10919712,-0.12598114,0.13094689,0.33505374,0.02425284,-0.13068192,0.34427497,0.22165796,0.5697506,-0.18922766,0.14346512,-0.36357853,0.40709937,0.4105179,0.3080109,0.07807716,-0.4008443,0.26389563,0.34925383,0.22740345,0.73869115,-0.116660744,0.3745058,0.422293,0.21454279,0.2516078,0.1949592,-0.12498423,0.16619039,0.2671177,0.031738847,0.41982523,0.05700784,-0.2732133,-0.11990588,0.052566215,0.40121308,0.42271796,0.31021592,0.3155178,0.77961564,0.37825036,0.13823447,0.44816566,-0.026010107,0.043529697,0.5389409,0.27646294,0.18882842,0.5130314,0.30556327,0.36391112,0.24123847,0.13826448,0.96083814,0.35375735,0.49077848,-0.033739503,-0.09746611,0.27832,0.1991514,0.5121111,0.59509814,0.5671115,-0.032042995,-0.13749202,0.30492207,0.14736712,0.274136,0.45555946,0.37131423,0.53776675,0.19783111,0.34412178,0.27127126,0.23475549,0.122405,-0.073911875,0.35095713,-0.5865388,0.05140775,0.4467304,0.09931815,0.075483404,0.3546829,0.15258475,0.59040356,-0.110245034,0.017912228,0.36536238,0.688033,0.63159966,0.43367982,0.13525516,0.7248108,-0.00086402486,-0.027220137,0.43858698,0.07724778,-0.03231659,0.13362102,0.014150416,0.22723882,0.053898662,-0.13237494,-0.020697614,-0.08654281,0.17571023,0.17879215
105,0.094832085,0.1944342,0.41723585,-0.4392859,0.56108224,0.47943354,0.07445566,0.50807536,0.60663867,0.10179254,0.41581884,-0.23502356,0.31260386,0.052170914,0.31880867,0.100537784,-0.062218983,0.37172708,0.2545136,0.14142556,-0.020282581,0.11297529,0.5248797,0.20262699,-0.021388106,0.33638343,-0.11476128,0.3121798,-0.12993664,-0.032257587,0.39116454,0.09919023,-0.039853275,0.14972612,-0.11039035,0.22545671,0.0040487503,-0.10597456,0.6082458,-0.0643668,0.19563398,-0.21458705,0.46658888,0.25075927,-0.057326052,0.6770266,0.34972912,0.1931771,0.05493436,0.19291534,0.40473172,0.1839966,0.14309238,0.0627211,0.41565657,0.5910896,-0.18518873,0.3183933,-0.019307576,-0.034272403,0.11918709,0.2114789,-0.29824078,0.43611175,0.36894003,0.45918593,0.35515636,0.44937643,0.118927754,0.13202555,0.03837553,0.07558256,0.2882202,-0.21735919,-0.5569557,0.46552077,0.14644195,0.17529361,0.28598997,-0.28776357,-0.14448406,-0.42306158,-0.36909685,0.25543517,0.18334731,0.0398841,0.4656845,0.031691242,-0.09972679,0.22689906,0.42420793,0.22080976,0.13256055,0.29966497,0.44764227,0.33309236,0.10073806,0.33892635,0.44974655,0.14712133,-0.05545265,0.107196674,0.3677843,0.3130761,0.068296514,0.33181337,0.060616724,0.31304723,0.47600502,0.49241674,0.34917533,0.42954344,0.056454394,0.36457908,0.37999007,-0.20777087,0.6696453,0.58059645,0.60722184,0.45811412,-0.003754156,0.10770632,0.16589878,0.024169583,-0.585625,0.38888627,0.49394196,0.4843992,0.31446117,-0.090469696,0.16102605,0.42518845,0.05942453,0.38874435,0.10001294,-0.021288788,0.5021376,0.2046639,0.20802382
106,-0.04273771,0.5333558,-0.15090205,-0.18895857,0.036536157,0.16060452,-0.16288045,-0.057877474,-0.40641207,0.042971615,-0.26405302,-0.013628128,0.13169365,0.46534553,-0.004996979,0.6616075,0.20050454,-0.10615433,0.055843603,-0.28245762,0.05128621,-0.116636746,-0.5565883,-0.26868248,0.26367542,-0.29375288,0.36942127,-0.109403744,-0.13609189,0.1839827,-0.15321639,-0.13740344,0.107584774,-0.31923926,0.026021522,0.07036425,-0.12082448,0.17984387,-0.061333053,0.10726798,-0.110679686,-0.12968448,-0.0589337,0.46198142,0.11357769,-0.2341345,-0.034996778,0.17889903,0.16674872,-0.18993217,-0.28165263,0.525126,0.28570265,0.1442602,0.42339304,0.14373505,-0.0020755748,0.23848005,0.38558513,0.36759824,-0.38638556,0.46410167,0.1620153,0.074420676,0.34643313,0.3928459,-0.023170626,0.2724278,0.040442884,0.40981317,-0.021673443,0.3838958,-0.06369902,-0.5453796,-0.17012475,0.021270128,0.71549153,0.5804446,0.24936785,0.22958656,0.14389595,-0.029654466,-0.09912101,0.15088652,-0.055411346,-0.35345522,-0.42415622,0.02842043,-0.1275698,0.086168356,0.3377241,-0.295412,0.054248784,0.19349806,0.08494878,0.029274162,-0.2755408,0.051833358,-0.19935943,-0.010039273,0.00904164,-0.14207157,-0.13855748,0.364842,-0.088513605,-0.20637886,-0.22760542,-0.12504841,-0.27533266,0.14765765,0.14888543,0.2885873,0.058398906,-0.1280971,0.30783737,-0.12336865,0.17818141,0.014764378,0.06505309,-0.49725986,-0.13863166,0.07419329,-0.026189962,0.08451819,-0.06442616,0.15879554,-0.053282786,0.33502766,-0.28660917,0.118729174,0.28305116,0.12935084,-0.10005991,-0.019230481,0.10110113,-0.35559794,0.30417794,0.113513984,-0.05494555
107,0.19201162,0.06018,0.34995294,0.20337662,0.4324112,-0.5959529,0.43187788,-0.24564455,-0.237559,-0.1480558,-0.37857223,-0.110498026,-0.16257356,0.22472236,0.018244311,0.026974224,-0.06562392,0.20552215,0.38777906,0.32176593,-0.06495284,-0.45404518,0.07325291,0.28849095,-0.27374974,0.09584167,0.017795447,-0.12145786,-0.2939829,-0.16487722,-0.064403,0.027600141,0.35833725,0.302602,0.15240535,-0.036765784,-0.05355695,-0.2894047,0.104772985,-0.084561646,0.14642876,0.17184307,0.0007354277,-0.31425765,0.075189546,0.2997351,0.5687294,0.44615588,0.22365706,0.69595444,0.00918176,-0.15325254,0.0041495976,0.19758925,-0.06824672,-0.38610387,0.12365159,-0.548581,-0.09185328,-0.18179893,0.37139693,-0.3583452,-0.1103421,0.09185059,0.26502353,0.1574523,0.27198112,0.15379782,0.38369414,-0.32519504,-0.16737476,-0.019365814,-0.35846144,0.17826012,0.27720818,0.23287143,0.09456035,-0.3073331,0.31473345,0.14962626,-0.09219836,0.30097434,0.40488195,0.3538485,0.1324952,0.6116514,-0.075504236,-0.008082268,0.27769515,0.27540717,0.20858935,0.04515342,-0.075530745,0.19459307,-0.13654716,-0.15365434,0.1394385,0.22589985,0.1437819,-0.06781492,-0.5425534,0.18223758,0.45908064,-0.12475127,0.6564569,0.07248979,0.24115327,0.13741937,0.18621504,0.18108623,-0.05367594,0.43277305,0.18175834,-0.044462506,-0.0063861078,0.49177834,-0.098267846,-0.2022561,-0.027223924,-0.36317214,0.369372,0.32958806,-0.06662811,0.017018547,0.16662215,-0.036204513,-0.057626154,0.07508512,-0.041346792,-0.1586243,0.048770793,0.26367334,-0.11059797,-0.20898093,0.0952989,-0.017952561,0.45552665,0.2820732,-0.3029073
108,-0.2686289,0.059091087,-0.13327932,-0.17710902,0.42703137,0.16954844,0.13409266,-0.03523297,-0.0022104632,0.12290996,-0.015573725,-0.092624456,0.27340373,0.17569731,0.4703911,0.17786288,0.04543134,-0.06252673,-0.15923671,-0.16759102,0.27245134,0.27484882,0.034767125,0.09264705,0.1330935,0.12501131,0.12507293,0.11503656,0.4799233,0.2445584,0.44163096,0.16301976,0.3994411,0.0033827396,0.055860545,0.111782566,0.35309464,0.24092859,0.30328813,0.074416034,0.5120579,0.51009613,-0.027338704,-0.09891364,0.31848577,0.09013849,0.005478319,-0.23332244,0.01631327,0.054187275,0.023742145,-0.23410359,0.0043092943,-0.034205634,0.38376555,0.38518035,0.20534018,0.14149565,0.5323073,0.3560116,0.36404932,-0.19845958,0.21385781,0.02685018,0.08289645,0.08989058,-0.03500908,0.31385913,0.1772357,0.061828952,0.19026369,0.590997,0.31943223,-0.10225236,0.21252164,0.62438136,-0.058100622,-0.27488053,-0.30944136,0.4230854,0.69033647,0.82351214,0.5289687,0.5012982,0.2666967,0.04242561,0.24960402,0.26429364,0.3003341,0.4603355,-0.08453747,0.23502521,0.0036612446,0.080759,0.19932197,0.3245232,0.060533248,-0.31803885,0.15406506,-0.072317384,0.33938456,-0.12111994,0.4067823,0.32250038,-0.045281358,-0.005872006,0.17732677,0.06785594,-0.14627615,0.37187636,-0.17742856,0.045003645,0.22460642,0.037650418,0.1300228,0.23547721,0.3946163,-0.46047714,0.22991785,-0.1699144,-0.095712215,0.034753665,0.18609232,0.5617912,0.29182363,0.6709189,-0.032814145,-0.3805387,0.4357046,-0.31062505,0.14803866,0.03625905,0.20393519,-0.092477076,0.062199485,-0.16278623,0.59101707,0.19174446,0.29462543
109,0.18332191,0.31635752,0.1800193,0.19317722,-0.06258937,-0.07903157,0.46563882,0.10961615,-0.14938135,0.01897479,0.48172212,-0.14957273,0.0081667015,-0.02840273,-0.12812993,-0.36280277,-0.013637351,0.09570977,0.14760767,-0.094971515,-0.15213811,0.1739653,0.03971615,0.16747953,-0.011543907,0.36563963,0.13707687,0.009079399,0.15888186,0.082749866,-0.17033972,0.21232347,0.10403686,0.38672972,-0.008956079,0.230084,-0.09992983,0.20150952,0.15714023,0.017622596,-0.34761816,-0.03283713,0.09406401,0.56198376,0.5127495,0.38289446,0.194093,-0.023086509,0.06519653,0.19764313,0.11157306,-0.101718545,-0.1228767,0.03326608,0.22585925,0.07175562,-0.4188552,0.24330613,-0.30653983,0.62569606,0.12776855,0.25248757,-0.33811146,-0.034933757,0.37573552,0.36930957,-0.04395828,0.37008566,0.17868564,0.14853631,0.34714937,0.43259317,0.026959619,0.54053617,-0.06779087,-0.2461311,0.39686382,-0.29947993,0.18929915,-0.26181623,-0.2397693,-0.10608903,-0.13279969,0.43693092,0.053409483,0.5105996,0.080944985,0.3409462,0.15485747,0.056366082,0.0684551,-0.06475849,0.528702,0.49103805,-0.098401584,0.1006352,-0.045485243,0.3048567,0.15041552,-0.19293039,0.06669332,-0.022904074,0.47208092,0.30250898,0.08565855,-0.1874157,-0.08627608,-0.09355608,0.17529549,0.48476288,0.10779517,0.43014666,0.30908906,0.14236498,0.089530654,-0.027473176,0.086098775,-0.035866797,-0.37571904,-0.019883998,0.54036605,0.0392593,-0.06640198,-0.014930595,0.5402255,-0.22117054,0.12733033,0.13401505,0.17750527,0.81609386,0.13929395,0.3887439,0.24385679,0.027879907,0.0041287565,0.12532908,0.70902294,0.6376333,0.2520803
110,0.967901,0.3054435,0.4674263,0.8056472,0.22437306,0.5783686,0.5466518,0.4602949,0.47662017,0.5775713,0.19060196,-0.15896985,0.26155272,0.30062607,-0.2256191,0.3429477,0.1139534,0.24740453,-0.002030906,0.6166768,0.14209953,0.10207125,0.3583998,0.7150799,0.34067002,0.23585501,0.57312965,-0.081424505,0.530811,0.69805217,0.46327436,0.587066,0.49230498,0.4799437,0.17165934,0.13572024,-0.017161556,0.34011173,-0.24029571,0.3450643,0.043609135,-0.17338055,0.3606025,0.44164443,0.4350954,0.18455067,-0.02434351,-0.15963668,0.20026311,0.48448414,0.22739722,0.49537647,0.21776046,0.50715154,0.45099244,0.24128309,0.3371202,0.4479143,0.60435283,0.04807624,0.44444063,0.51074773,0.40418547,-0.080717474,0.4035515,0.36509797,0.1637648,0.48493445,0.3097447,0.42250943,0.73760486,0.47961715,0.41599777,0.4440988,0.102526754,-0.024177631,0.29800448,0.5251025,0.3478094,-0.123164095,0.15222433,0.24772665,-0.13319136,0.41712308,0.098668754,0.11148941,0.48089752,0.30742097,-0.11531393,0.33132544,0.48950467,0.5520818,0.38469672,0.43015656,0.36629912,0.31364682,0.23488173,0.16593869,0.5269247,-0.11546771,0.04458425,0.37630278,-0.073099315,0.4492945,0.49049476,0.37030473,0.29859573,0.48110828,0.17884386,0.3916786,0.28365114,0.08417401,0.5276751,0.15976658,0.13292506,-0.15222333,-0.10511639,0.23885223,0.36258548,0.2894439,-0.0110929655,0.23069209,0.35763586,-0.006626952,-0.3126943,0.10856886,0.0726175,0.03684336,0.31060252,0.34842288,0.3155511,0.0549864,0.54788464,0.44759092,0.12434525,0.19900262,0.31858483,0.12020625,0.35800517
111,0.080547325,0.0661168,-0.24045686,0.6446289,0.3818383,0.32643038,0.08196095,0.25051266,0.016651692,0.443763,0.17073363,-0.2848627,-0.11120517,0.26316,-0.32033655,0.2688149,-0.21475688,0.44825453,0.07605927,0.13507289,0.2719076,-0.05859083,0.10074943,0.26838413,0.057230346,0.16852662,0.41321668,0.3480758,0.37915257,-0.023996538,0.10502989,0.40482706,0.4799911,0.41192284,-0.09567539,0.3765952,0.022108683,0.14480639,0.117954604,0.4773124,-0.03704174,-0.040081423,0.43581474,0.40917033,0.05577055,0.46084824,0.01425197,-0.047016885,0.58968973,0.077556245,0.15181893,0.36802152,-0.056740228,-0.019184925,0.032394495,0.0686775,0.10876721,0.82770383,0.40826905,0.37120682,0.022900486,0.1414684,-0.26530233,-0.03873302,-0.13951816,0.12525265,0.7970724,-0.12262437,0.15274167,0.23439458,0.008936136,0.022923477,-0.26654324,0.21311739,-0.07294703,-0.12426614,-0.057739086,-0.5428136,0.011718457,-0.3590648,-0.060144506,-0.119045764,-0.3820722,0.19319677,0.11363665,-0.090190195,0.14369215,0.13059959,0.22855793,0.28464288,0.53684366,-0.016516624,0.11978572,0.31074005,-0.23068874,0.07236351,-0.2649294,0.38615596,0.002303708,0.09005859,0.55289257,-0.08926548,0.5099514,0.48532027,0.19089329,0.30736244,0.14679149,-0.3624251,0.28639898,0.0725971,0.33404696,0.33852643,0.32352948,-0.03774213,0.071835384,-0.0020407415,0.045754235,0.18416242,0.36172488,0.024559153,-0.42486912,-0.06279148,-0.04268641,-0.23307067,0.38073435,-0.19747747,0.16000876,0.106824264,-0.092583224,0.19326553,0.4153421,0.043732263,-0.055522118,0.0038709883,-0.26681966,-0.012877752,0.4314092,0.38522005,0.15465488
112,0.13076283,-0.10743164,0.32936987,-0.22150503,-0.17317876,0.27811548,-0.43693116,0.38392663,0.31196833,0.20794462,0.3095269,-0.37849486,-0.098431244,0.12933457,0.30133885,0.45930424,-0.0061243125,-0.28359598,0.13631932,0.059928734,-0.027079416,0.2877871,-0.2378321,0.012711321,-0.25882852,0.14186199,0.15859358,0.39231536,-0.3545068,-0.07436286,-0.09872507,-0.30010164,-0.0006227481,-0.36672166,-0.24008733,0.24567883,-0.14454253,0.032641992,-0.62641394,0.28540093,-0.1937008,-0.011178649,0.10034791,0.079272464,0.061645333,-0.35138363,9.9317826e-05,0.60677236,-0.28548947,-0.021434499,-0.2489024,0.17710164,-0.03356913,0.06667067,-0.1217197,0.13194174,0.29748303,0.24792492,0.030863186,-0.22940959,0.04092651,0.5905384,0.3939043,0.032481384,0.028809633,-0.18527755,-0.17152478,-0.2690668,-0.2450309,0.081595995,0.21967179,-0.082596585,0.037223104,-0.5192728,-0.035130993,0.3257149,-0.0977635,0.07268896,0.551192,0.53176314,0.34722832,-0.0058805435,0.22139919,-0.098251194,-0.21489586,0.1211896,0.48698494,0.1703279,0.1826176,-0.08152703,-0.036055863,0.17273203,-0.14282048,-0.2611606,0.020990562,-0.403124,0.2305121,-0.61546427,0.23319668,-0.07056198,0.029823305,-0.3255955,0.7327988,-0.1411645,-0.01856091,-0.0917702,0.16571984,0.12560326,0.20689943,-0.16062646,-0.099807985,0.09203176,0.24773522,-0.12211974,-0.30306953,0.1395279,-0.51495135,-0.097847275,-0.18748583,0.0058259508,0.022075176,0.099105716,0.05733598,0.27110666,-0.16715468,0.32549828,0.5612993,0.22133482,0.44894153,0.031311642,-0.2008648,0.40854335,0.5530683,-0.3490198,0.6373528,0.167136,0.15398645,-0.23297329,-0.12061813
113,0.057304706,-0.044943586,0.12031611,-0.10438144,0.067076236,0.348363,-0.23375754,-0.2805147,-0.2614664,-0.4975896,0.3935427,0.30097434,0.31893456,-0.34133753,0.23261832,0.14325494,0.053251438,-0.002315782,-0.04290455,-0.22071181,-0.5195963,0.09697515,0.26158074,-0.16053747,-0.15448457,0.0914086,0.09583444,-0.4917986,-0.16636273,-0.0033267813,-0.37716404,-0.10132513,-0.030804358,-0.17232712,-0.051113315,-0.113730006,0.06877793,0.08415809,-0.058864407,-0.44220543,-0.3142294,0.3647541,-0.4425439,-0.29025412,-0.5070985,-0.030686006,0.13346821,-0.14648628,-0.23183575,-0.18758821,-0.30957142,0.59504855,0.06949028,0.25607112,0.01237237,-0.118115604,-0.037320998,-0.0002529795,0.81308794,0.14693771,-0.30799973,0.19139493,0.08172363,0.12913401,0.7676798,0.022407217,-0.23392841,-0.19650145,0.058934357,0.11270648,0.1301502,0.46601653,0.11037578,0.10862427,0.55186486,-0.023214232,0.30709898,-0.20313019,0.29886976,-0.19374864,-0.2303763,0.40417722,0.32188886,-0.02793496,-0.22571622,0.027112685,-0.16492283,0.2987218,0.0968276,0.3059162,0.02552999,-0.510151,-0.038927954,0.1459204,0.19994138,0.13029537,-0.2800874,-0.6670997,-0.17325115,-0.43268493,-0.025737084,-0.11029765,-0.03301691,-0.33617696,0.2597389,0.3471004,0.15741606,0.17218636,0.0022052268,0.52089185,0.107386366,-0.30384535,-0.18622918,0.07909217,-0.32150435,0.42297578,-0.20819187,-0.21305266,-0.3011608,-0.18192258,-0.18382895,0.14090343,0.28493786,0.30933857,0.01481836,-0.07705318,0.21667127,0.41329107,-0.21467988,-0.083449624,-0.19488104,0.5363454,0.37417912,-0.016143525,-0.15815417,0.11711981,-0.3592068,-0.17278525,-0.5544121
114,-0.57164764,0.0033381965,-0.15554763,-0.05924509,0.17120296,-0.53205985,-0.31881797,-0.5149286,-0.19778338,-0.4718726,0.04341462,-0.066285275,-0.088645905,-0.12340469,-0.055718776,0.031210372,-0.04822327,-0.13337336,-0.31442153,0.17222519,-0.35372323,-0.16909705,-0.3763927,-0.28249007,-0.34061572,-0.07743623,-0.42809242,-0.3399853,0.12561566,-0.4107968,-0.26972252,-0.009118841,-0.060926717,-0.07376018,0.2001772,0.135112,-0.17692962,0.13174784,-0.56948495,-0.49088722,-0.4231897,-0.031613164,-0.30549583,-0.26345408,-0.2395245,0.28090355,0.120155156,-0.035193965,0.22998434,0.0019175218,-0.5097156,-0.12540074,-0.21375008,-0.18135482,0.016456116,-0.09101431,-0.32168183,0.043366734,-0.05108096,-0.25990713,0.40923154,-0.16401623,0.22045791,0.015727265,-0.2432086,0.056007173,-0.23093624,0.1406684,0.15042251,0.08538818,0.1019118,0.34547615,0.15283358,0.11354766,0.022432756,-0.16103524,-0.006482347,0.08993775,-0.07292542,0.0995025,0.02765739,-0.009267451,-0.23034447,0.50287354,-0.16144007,-0.010552497,-0.19884509,-0.26273087,-0.23632349,-0.090652265,-0.02245109,0.047667067,-0.31755292,-0.14698943,-0.09814926,0.06957518,-0.021805724,-0.41884342,0.06579591,-0.30857155,-0.51994044,0.08218828,0.17882174,-0.11803249,-0.09244172,0.45669502,-0.08405628,-0.156017,-0.11149834,-0.18416095,-0.09718191,0.27316222,0.072292395,-0.10991753,-0.38421392,0.002474339,-0.7269269,-0.057066124,0.0819207,0.048804957,0.03879077,0.072552264,-0.05036613,0.320451,-0.30811694,-0.25881255,0.14944474,-0.023492474,-0.0025129865,-0.12286312,0.2015121,0.14902265,0.3267697,-0.21259755,0.14786685,0.09733329,-0.4963936,-0.033772536,-0.24720217
115,0.32586208,0.22198527,0.30938008,0.26072362,0.21252461,-0.13477974,-0.07042856,0.1174984,-0.08042697,0.08392091,-0.11236135,0.30391356,-0.09385151,-0.03978491,-0.3192492,-0.5404459,0.04295366,0.1530134,-0.13449378,0.24027377,0.07536872,0.22217643,-0.15591216,0.20170775,0.002863888,-0.047180444,0.09185615,-0.255402,0.50482476,0.40609622,0.6093288,0.10869967,-0.21380961,0.22560097,0.11218748,0.18844302,-0.12123001,0.19158551,0.5776255,-0.2222697,-0.15460068,0.3102505,0.49920392,-0.2734951,-0.23423195,-0.16231094,0.21204288,-0.04101947,0.5269495,0.16371591,0.53879905,0.22881283,-0.06426718,-0.61654025,0.5716567,0.23438473,0.29704693,0.5815784,0.29331377,-0.10655529,0.3776963,0.020485874,0.32415247,0.26252913,-0.2579237,0.007775635,0.21618068,0.034734957,-0.28713113,-0.16289176,0.11334555,0.26964027,0.304988,0.21531601,0.55906606,0.059221234,0.21006794,-0.1025616,-0.3331101,0.022111341,-0.06848322,0.012671615,0.13435513,0.34263137,0.72138864,0.23289491,0.28628206,-0.099879704,-0.119306624,0.3568743,-0.20127639,0.2952208,0.0026888347,0.06932617,0.19254412,-0.13700303,-0.029670503,-0.31702584,0.22888157,-0.23219143,0.21665944,0.58534735,0.5818992,0.32133943,0.9251169,0.3538272,0.108283795,0.3435467,0.35337093,0.119904265,0.30258968,-0.47471595,0.28463802,-0.010694371,0.020494463,0.23216668,0.7500124,-0.32176995,-0.33796763,-0.026901152,-0.6837353,-0.26089588,-0.2958595,-0.10294203,0.11938926,0.073368244,0.008285649,0.0757107,-0.04427754,0.20382933,-0.19783765,0.19580317,0.27096316,0.17632897,0.10909104,0.14135094,0.07127778,-0.12420577,-0.09419869
